	gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
3931	AT1G49000	AT1G49000	6.367055	7.510404	10.814094	16.661848	13.637427	15.324788
3932	AT1G49005	CLE11	1.012904	0.0	0.0	0.714876	0.0	0.0
3933	AT1G49010	AT1G49010	0.839033	0.0	0.0	1.181281	0.0	1.57233
3934	AT1G49015	AT1G49015	0.0	0.0	0.0	0.0	0.0	0.0
3935	AT1G49020	AT1G49020	0.0	0.0	0.0	0.0	0.0	0.0
3936	AT1G49030	PCR6	11.350244	15.168345	14.210652	15.617814	13.698229	20.997095
3937	AT1G49032	AT1G49032	49.728237	47.418636	60.662472	16.823145	21.389223	16.561478
3938	AT1G49040	SCD1	24.863371	22.777765	20.944839	25.712212	26.494223	20.01684
3939	AT1G49050	AT1G49050	30.62632	29.888334	37.449841	29.502344	34.816624	30.652578
3940	AT1G49060	AT1G49060	0.0	0.0	0.0	0.0	0.0	0.0
3941	AT1G49070	AT1G49070	0.0	0.0	0.03162	0.0	0.0	0.002435
3942	AT1G49080	AT1G49080	0.0	0.0	0.0	0.0	0.0	0.0
3943	AT1G49090	AT1G49090	0.0	0.0	0.064604	0.0	0.0	0.0
3944	AT1G49100	AT1G49100	0.910741	0.0	0.526978	0.461111	0.755199	0.790206
3945	AT1G49110	AT1G49110	0.0	0.0	0.0	0.414781	0.103278	0.4722
3946	AT1G49120	ERF117	0.0	0.0	0.0	0.0	0.0	0.0
3947	AT1G49130	COL8	0.0	0.0	0.811384	0.0	0.0	0.028443
3948	AT1G49140	AT1G49140	202.831161	180.422867	210.069122	187.726013	197.849579	170.172699
3949	AT1G49150	AT1G49150	0.0	1.07963	0.247701	0.614251	0.951538	0.981483
3950	AT1G49160	WNK7	18.184338	24.210934	25.937681	19.46254	20.142704	24.314934
3951	AT1G49170	AT1G49170	23.505205	23.922987	25.252035	16.900354	17.770697	13.044009
3952	AT1G49180	AT1G49180	9.65248	8.396744	7.676824	5.787455	7.38359	8.134753
3953	AT1G49190	ARR19	0.0	0.0	0.0	0.0	0.0	0.0
3954	AT1G49200	ATL75	6.497567	20.49629	8.828895	5.424478	3.692651	9.845542
3955	AT1G49210	ATL76	2.388461	3.133416	5.849305	0.362873	2.076575	1.219455
3956	AT1G49220	ATL10	0.095377	0.0	0.0	0.491018	0.0	0.485235
3957	AT1G49230	ATL78	3.84688	1.647721	6.806137	7.866329	8.126307	6.146357
3958	AT1G49240	ACT8	1022.017822	1102.405029	1077.77771	477.403137	588.741272	585.715454
3959	AT1G49245	AT1G49245	13.26956	26.930367	14.47835	26.932463	25.248177	27.385929
3960	AT1G49250	AT1G49250	0.0	0.0	0.0	0.0	0.0	0.0
3961	AT1G49260	AT1G49260	0.0	0.0	0.0	0.0	0.0	0.0
3962	AT1G49270	PERK7	0.0	0.0	0.0	0.0	0.0	0.0
3963	AT1G49280	AT1G49280	0.0	0.0	0.0	0.0	0.0	0.0
3964	AT1G49290	AT1G49290	0.0	0.0	0.0	0.0	0.0	0.0
3965	AT1G49300	RABG3E	104.382584	111.070702	120.457893	85.25724	109.98674	101.625656
3966	AT1G49310	AT1G49310	101.197266	182.30484	132.033203	111.692986	94.892365	125.768013
3967	AT1G49320	ATUSPL1	29.225479	59.327442	29.6343	20.737539	19.618217	27.172632
3968	AT1G49340	PI4KA1	19.349024	17.835098	15.525169	21.406925	21.651426	17.611221
3969	AT1G49350	AT1G49350	9.269263	7.263083	9.456865	10.519798	9.93205	9.561446
3970	AT1G49360	AT1G49360	8.157856	10.971337	11.924654	8.388477	11.290541	8.244869
3971	AT1G49380	CCS1	4.590833	5.369895	2.148501	4.490758	4.468228	4.906013
3972	AT1G49390	AT1G49390	10.079911	5.238247	7.38375	6.247795	6.7021	5.697316
3973	AT1G49400	emb1129	16.921886	14.477375	10.809855	29.493378	18.297365	20.560593
3974	AT1G49405	AT1G49405	1.177307	0.0	1.981735	0.446544	0.746073	0.0
3975	AT1G49410	TOM6	114.437851	80.974274	104.178574	198.277466	134.988663	155.047867
3976	AT1G49430	LACS2	28.008455	37.86525	21.752508	39.864235	35.962833	51.433434
3977	AT1G49450	AT1G49450	2.584872	9.962981	1.718235	5.692967	10.612907	7.929203
3978	AT1G49470	AT1G49470	24.54233	36.370201	26.63706	21.624504	16.514616	21.16482
3979	AT1G49475	AT1G49475	2.663982	6.840892	3.094094	6.300638	3.526708	3.059863
3980	AT1G49480	REM19	44.053635	53.034409	39.031647	37.365208	37.157871	41.053825
3981	AT1G49490	PEX2	1.000267	1.56712	1.211088	2.033737	1.13474	1.153725
3982	AT1G49500	AT1G49500	45.634434	36.612175	46.874432	16.913975	35.789822	22.705036
3983	AT1G49510	emb1273	8.796662	7.885856	8.435456	5.472437	6.427107	6.199235
3984	AT1G49520	AT1G49520	6.66245	9.48362	7.874655	9.077866	8.669919	7.014916
3985	AT1G49530	GGPP6	0.627275	1.152277	0.0	2.314847	1.291436	1.520731
3986	AT1G49540	ELP2	10.960814	11.452907	8.764979	11.733222	10.361314	10.868937
3987	AT1G49560	AT1G49560	10.059973	11.025865	9.195107	19.034946	15.650352	20.279413
3988	AT1G49570	PER10	5.169687	1.215543	11.155362	11.987145	14.482334	9.075992
3989	AT1G49580	CRK8	68.171471	56.124519	65.062805	63.469597	60.487381	70.565292
3990	AT1G49590	AT1G49590	19.085289	20.038355	21.822897	23.006962	20.215118	20.302378
3991	AT1G49600	RBP47A	135.194199	135.426498	114.859024	138.771088	109.950584	104.931099
3992	AT1G49610	AT1G49610	0.0	0.0	0.0	0.0	0.81225	0.0
3993	AT1G49620	KRP7	4.110004	3.563363	3.927645	9.721007	7.853704	8.541465
3994	AT1G49630	PREP2	2.790989	2.235193	2.873797	3.568222	2.722934	2.586461
3995	AT1G49640	CXE3	0.083901	0.055614	0.0	0.331291	0.110823	0.0
3996	AT1G49650	CXE4	1.773589	1.634193	1.701585	3.743233	4.329905	5.044667
3997	AT1G49660	CXE5	44.367397	61.13026	37.890911	94.909744	94.944611	96.565086
3998	AT1G49670	NQR	37.730686	32.561474	32.665878	38.543831	39.758049	32.873386
3999	AT1G49710	FUT12	20.737396	16.181057	15.45234	21.903131	17.111704	19.305038
4000	AT1G49720	ABF1	19.781616	2.418958	17.392307	9.920943	24.601044	9.032816
4001	AT1G49730	AT1G49730	7.460528	6.758028	6.568629	7.214289	8.059729	9.060274
4002	AT1G49740	AT1G49740	14.002894	18.224928	15.459046	24.052036	21.046764	25.939497
4003	AT1G49750	AT1G49750	1.80317	3.544317	1.345477	3.119091	3.447764	4.388932
4004	AT1G49760	PAB8	103.871262	82.511925	95.314308	101.146271	78.252884	71.875351
4005	AT1G49780	PUB26	12.300281	13.822268	7.881483	10.406349	12.767148	10.834362
4006	AT1G49790	AT1G49790	0.0	0.324371	0.0	0.0	0.0	0.0
4007	AT1G49820	MTK	43.347332	41.264263	51.69635	95.792549	64.889557	72.80262
4008	AT1G49832	AT1G49832	4.588393	5.95445	5.843368	3.29795	6.307351	4.671977
4009	AT1G49840	AT1G49840	9.716237	10.463955	6.315336	7.308464	7.655165	5.737372
4010	AT1G49850	AT1G49850	38.128326	31.332747	32.899731	21.979334	26.3988	26.468657
4011	AT1G49860	GSTF14	186.257263	65.504356	367.617645	171.054703	303.343414	149.404984
4012	AT1G49870	AT1G49870	10.345942	5.051618	6.05398	8.554423	9.075345	7.141722
4013	AT1G49880	ERV1	5.88913	4.630228	5.551008	6.009151	6.26186	7.637704
4014	AT1G49890	QWRF2	6.884605	8.86015	5.089427	6.410985	6.833507	6.893736
4015	AT1G49900	AT1G49900	0.278119	0.470009	0.199236	1.277584	0.97892	0.967646
4016	AT1G49910	BUB3.2	5.55653	6.842315	4.722563	13.060122	10.804221	7.890723
4017	AT1G49920	AT1G49920	0.0	0.0	0.37772	0.307702	0.183012	0.304286
4018	AT1G49930	AT1G49930	0.0	0.0	0.0	0.0	0.0	0.0
4019	AT1G49938	AT1G49938	0.0	0.0	0.0	0.0	0.0	0.0
4020	AT1G49940	AT1G49940	1.617253	0.99321	0.0	0.0	1.768439	1.018064
4021	AT1G49952	AT1G49952	1.583348	0.0	0.218233	1.067959	1.493644	0.0
4022	AT1G49950	TRB1	27.965185	28.532724	27.019892	28.648689	21.08021	24.663599
4023	AT1G49960	NAT4	35.183216	34.783325	29.706512	38.718674	40.59108	41.537769
4024	AT1G49970	CLPR1	41.601097	39.48119	37.08131	37.444683	36.553524	36.879951
4025	AT1G49975	AT1G49975	0.0	2.092865	0.933397	3.048392	1.947992	3.420011
4026	AT1G49980	AT1G49980	11.880704	16.288677	15.58622	12.106928	12.369169	13.936378
4027	AT1G49990	AT1G49990	0.0	1.023588	0.201751	0.0	0.0	0.97008
4028	AT1G50000	AT1G50000	3.166666	3.68961	5.286485	7.180991	4.203492	5.04082
4029	AT1G50010	TUBA4	307.161621	265.013092	281.970184	386.091522	320.673798	320.888702
4030	AT1G50020	AT1G50020	20.474613	34.735069	25.307497	26.662294	30.151798	38.108295
4031	AT1G50030	TOR	17.733788	16.24209	14.818233	14.73699	14.796321	13.154654
4032	AT1G50040	AT1G50040	2.956353	2.470108	4.306093	1.893044	1.870973	1.195053
4033	AT1G50050	AT1G50050	0.22846	1.298208	2.675445	1.083102	1.432479	1.193564
4034	AT1G50055	TAS1B	3.675093	3.013236	3.786926	4.833817	4.380426	4.703707
4035	AT1G50060	AT1G50060	30.370071	19.750284	48.343159	72.342239	56.90358	41.558685
4036	AT1G50090	BCAT7	0.393494	0.0	1.358819	0.780864	0.433132	0.116331
4037	AT1G50110	BCAT6	5.505716	6.349369	4.912954	14.090382	9.857206	6.372982
4038	AT1G50120	AT1G50120	13.200355	15.530213	13.48274	14.949895	15.315998	12.077548
4039	AT1G50140	AT1G50140	18.075958	17.480459	15.019725	18.8479	17.221725	16.518068
4040	AT1G50170	ATSIRB	19.317778	17.982916	16.470901	14.150968	15.896152	15.298508
4041	AT1G50180	AT1G50180	1.127481	1.005792	0.0	1.13727	0.645551	0.0
4042	AT1G50200	ALATS	82.023109	83.04406	77.40963	69.672142	67.871498	65.409042
4043	AT1G50240	TIO	7.991511	4.88337	6.400899	10.184901	6.467156	6.55155
4044	AT1G50250	FTSH1	16.698973	33.033573	18.613962	23.47444	32.135189	30.28227
4045	AT1G50260	NTMC2T5.1	7.913167	10.385748	6.512451	6.718688	7.952757	7.239569
4046	AT1G50270	PCMP-E42	1.17584	0.0	2.080578	1.567713	2.129384	3.005763
4047	AT1G50280	AT1G50280	1.267278	2.974371	1.914608	1.077436	0.613046	0.0
4048	AT1G50290	AT1G50290	81.275566	135.022781	72.777504	43.733131	66.148972	61.871422
4049	AT1G50300	TAF15	16.285521	13.83434	15.75693	13.054093	12.677669	12.753122
4050	AT1G50310	STP9	0.580778	0.0	0.394632	0.791684	1.525368	0.681879
4051	AT1G50320	ATHX	29.642515	33.160378	32.992603	24.39653	27.576448	34.502136
4052	AT1G50360	VIII-A	12.582053	12.920897	13.888589	16.198919	13.886325	15.176463
4053	AT1G50370	FYPP1	63.880569	56.048302	59.450226	71.226303	62.204628	65.008743
4054	AT1G50380	AT1G50380	15.077538	13.066828	11.931179	17.294189	16.279095	16.872982
4055	AT1G50390	AT1G50390	2.665431	1.394715	2.893797	3.211691	3.333725	3.481928
4056	AT1G50400	TOM40-2	0.310217	1.445033	1.470026	4.195437	2.718639	4.486892
4057	AT1G50410	AT1G50410	17.648718	18.946133	21.309761	15.14279	17.576078	18.132114
4058	AT1G50420	SCL3	19.270424	19.673101	20.709009	12.828049	15.042467	15.874588
4059	AT1G50430	DWF5	77.91362	88.114082	78.74012	79.077614	70.337646	67.202011
4060	AT1G50440	AT1G50440	18.67375	15.234255	24.154892	16.716974	23.964783	17.737829
4061	AT1G50450	AT1G50450	4.56025	3.698088	1.455479	5.124035	4.536255	3.869341
4062	AT1G50460	HKL1	14.515361	11.665954	13.641704	16.826883	17.86586	17.737457
4063	AT1G50480	THFS	188.430298	171.229996	189.830429	90.559723	135.164719	99.411049
4064	AT1G50490	UBC20	75.139893	46.555012	62.34935	85.684166	78.894775	82.800964
4065	AT1G50500	VPS53	37.856194	28.311769	29.017017	24.52231	27.496695	22.501379
4066	AT1G50510	AT1G50510	21.0012	18.704298	19.828388	17.564939	17.921785	17.522688
4067	AT1G50520	CYP705A27	0.167656	0.555942	0.520568	0.590821	0.533408	0.189229
4068	AT1G50530	AT1G50530	0.0	0.0	0.0	0.0	0.0	0.0
4069	AT1G50550	CYP705A26P	1.829412	2.40824	2.574732	1.668476	1.457616	2.305695
4070	AT1G50560	CYP705A25	34.557404	36.293289	35.879868	26.823675	26.836348	30.729424
4071	AT1G50570	AT1G50570	47.264732	39.063156	42.093811	35.462288	36.566456	29.361032
4072	AT1G50575	AT1G50575	7.980954	7.047936	5.789615	13.681604	11.674917	10.252504
4073	AT1G50580	UGT79B5	4.127698	6.218493	6.895529	6.090012	5.390339	4.664818
4074	AT1G50590	AT1G50590	3.759344	10.265127	5.059994	9.137962	13.125967	11.546125
4075	AT1G50600	SCL5	67.708672	55.595306	55.568245	37.54174	40.562408	41.940014
4076	AT1G50620	AT1G50620	10.037048	12.326077	12.199524	11.919333	12.676918	9.629477
4077	AT1G50630	AT1G50630	31.532652	37.487106	33.319916	22.66094	24.437204	24.013765
4078	AT1G50640	ERF3	90.598885	99.30574	87.063469	57.918739	67.225471	68.616295
4079	AT1G50659	AT1G50659	0.080407	2.832754	0.0	0.0	0.043684	0.0
4080	AT1G50660	AT1G50660	35.792454	35.824078	32.617851	40.908569	40.457439	34.831882
4081	AT1G50670	AT1G50670	61.608032	51.141842	73.154114	81.360764	73.744484	84.43573
4082	AT1G50700	CPK33	3.775066	3.901822	4.291336	5.466191	6.186448	5.697499
4083	AT1G50710	AT1G50710	17.776525	18.896484	13.979473	22.538549	17.813686	18.797377
4084	AT1G50720	AT1G50720	0.0	1.677251	1.929234	0.15926	1.821916	0.858132
4085	AT1G50730	AT1G50730	12.218616	16.569519	13.350819	12.000586	12.906852	13.936386
4086	AT1G50732	AT1G50732	0.0	0.0	0.0	0.0	0.0	0.0
4087	AT1G50735	SADHU8-1	0.0	0.0	0.0	0.0	0.0	0.0
4088	AT1G50740	FAX5	32.043571	38.285545	31.087175	34.40799	37.275803	36.476826
4089	AT1G50750	AT1G50750	0.207707	1.794343	0.0	1.016103	1.761956	1.034963
4090	AT1G50760	AT1G50760	0.0	0.0	0.0	0.0	0.0	0.0
4091	AT1G50770	AT1G50770	0.0	0.0	0.0	0.0	0.0	0.0
4092	AT1G50780	AT1G50780	0.0	0.0	0.0	0.0	0.0	0.0
4093	AT1G50790	AT1G50790	2.518525	2.237723	2.305142	2.233581	2.372123	2.521505
4094	AT1G50800	AT1G50800	0.0	0.0	0.0	0.0	0.0	0.0
4095	AT1G50810	AT1G50810	0.025144	0.029638	0.006262	0.017703	0.015595	0.0
4096	AT1G50820	AT1G50820	0.0	0.0	0.0	0.0	0.0	0.0
4097	AT1G50830	AT1G50830	0.0	0.0	0.0	0.0	0.0	0.099638
4098	AT1G50840	POLIA	5.831531	5.46249	3.59302	5.685156	5.587727	6.077452
4099	AT1G50850	AT1G50850	0.0	0.0	0.0	0.012244	0.0	0.0
4100	AT1G50860	AT1G50860	0.0	0.0	0.051438	0.068563	0.0	0.0
4101	AT1G50870	AT1G50870	0.0	0.0	0.0	0.0	0.0	0.0
4102	AT1G50880	AT1G50880	0.0	0.0	0.0	0.0	0.0	0.0
4103	AT1G50890	SP2L	6.371149	6.06489	6.429047	6.458259	5.67486	5.711211
4104	AT1G50900	LTD	20.295177	11.443446	18.195305	12.910035	10.617451	14.249838
4105	AT1G50910	AT1G50910	2.197582	2.627082	4.96553	4.958452	3.555189	4.404007
4106	AT1G50920	AT1G50920	89.175285	91.517189	79.601524	119.364571	84.905174	94.440887
4107	AT1G50930	AT1G50930	7.399479	12.563094	10.471612	7.921914	7.254256	6.910268
4108	AT1G50940	ETFA	19.231308	19.200792	17.283531	16.134701	18.885647	17.40999
4109	AT1G50950	AT1G50950	2.909199	2.570998	3.357477	4.440796	3.391289	2.342398
4110	AT1G50954	AT1G50954	0.0	0.0	0.0	0.0	0.0	0.0
4111	AT1G50960	GA2OX7	0.0	0.0	0.538897	0.25173	0.0	0.199739
4112	AT1G50970	AT1G50970	3.784572	1.497102	3.511917	3.658417	3.393583	3.886176
4113	AT1G50980	AT1G50980	0.0	0.0	0.0	0.0	0.0	0.0
4114	AT1G50990	AT1G50990	0.0	0.0	0.0	0.0	0.0	0.0
4115	AT1G51000	AT1G51000	0.0	1.120607	0.0	0.0	0.0	1.120499
4116	AT1G51010	AT1G51010	0.0	0.0	0.0	0.0	0.139919	0.0
4117	AT1G51020	AT1G51020	0.0	0.0	0.0	0.0	0.253385	0.0
4118	AT1G51030	AT1G51030	0.0	0.263603	0.0	0.896691	0.0	0.695072
4119	AT1G51035	AT1G51035	0.318699	3.585342	2.261432	2.776683	3.576951	0.89294
4120	AT1G51040	PI4KA2	0.0	0.0	0.0	0.0	0.0	0.0
4121	AT1G51050	AT1G51050	0.0	0.0	0.0	0.0	0.0	0.0
4122	AT1G51055	AT1G51055	0.0	0.0	0.0	0.42967	0.491654	0.0
4123	AT1G51060	HTA10	139.921722	140.132523	157.506485	313.013885	231.837936	249.820206
4124	AT1G51070	BHLH115	217.062012	241.841507	231.741776	253.706345	240.938354	270.138306
4125	AT1G51080	AT1G51080	1.435666	1.477735	0.362541	1.924358	2.915144	2.85314
4126	AT1G51085	AT1G51085	0.0	0.0	0.0	0.0	0.0	0.0
4127	AT1G51090	AT1G51090	0.0	0.0	0.0	0.0	0.171474	0.0
4128	AT1G51100	AT1G51100	5.040144	6.358379	6.516115	6.113944	3.285741	10.797576
4129	AT1G51110	PAP12	0.337354	1.279078	1.234277	1.619468	1.333009	1.784021
4130	AT1G51120	AT1G51120	0.0	0.0	0.0	0.0	0.0	0.0
4131	AT1G51130	NSE4A	9.392192	6.127293	6.286247	4.580027	5.733374	3.389407
4132	AT1G51140	BHLH122	22.696239	41.420395	24.784128	20.769321	20.93907	19.8486
4133	AT1G51150	DEGP6	0.0	0.0	0.0	0.0	0.0	0.0
4134	AT1G51160	AT1G51160	71.677414	70.882187	78.89032	79.2631	79.70636	80.761513
4135	AT1G51170	UNC	13.512506	17.414164	14.660196	11.172304	11.201483	13.974438
4136	AT1G51172	AT1G51172	0.0	0.0	0.0	0.0	0.0	0.0
4137	AT1G51175	AT1G51175	0.0	0.0	0.0	0.0	0.0	0.0
4138	AT1G51190	PLT2	1.087034	1.400306	0.954396	2.536537	1.043247	1.130806
4139	AT1G51200	SAP2	340.205688	442.976624	344.085449	243.929611	304.640839	284.93689
4140	AT1G51220	WIP5	0.0	0.0	0.0	0.0	0.0	0.0
4141	AT1G51260	LPAT3	1.423274	2.925503	1.877642	2.217286	1.778072	2.21067
4142	AT1G51270	PVA14	0.220918	0.211014	0.259119	0.0	0.0	0.0
4143	AT1G51310	AT1G51310	9.580179	8.851377	12.607442	7.356844	6.405703	5.88865
4144	AT1G51320	FBX11	0.202604	0.0	0.0	0.0	0.0	0.0
4145	AT1G51330	AT1G51330	0.0	0.0	0.0	0.0	0.0	0.0
4146	AT1G51340	MATE	1.999796	1.794236	2.630288	2.109722	3.416378	3.294523
4147	AT1G51350	AT1G51350	9.900402	11.324633	9.124141	14.340188	12.738603	11.322001
4148	AT1G51355	AT1G51355	7.357872	10.701735	11.300432	10.342774	14.067397	12.013375
4149	AT1G51360	ATDABB1	23.677319	16.123171	19.436983	11.68494	17.0776	17.426933
4150	AT1G51370	AT1G51370	2.7553	4.28443	1.509278	4.468559	2.925692	3.40095
4151	AT1G51380	RH34	6.516897	8.527736	7.237886	15.24864	7.140296	7.956256
4152	AT1G51390	NIFU5	17.416471	17.178545	18.175575	20.236761	16.322245	17.007257
4153	AT1G51400	AT1G51400	12.269532	16.971069	16.559696	3.048661	11.803834	6.857508
4154	AT1G51402	AT1G51402	29.352131	31.984669	29.408089	13.31417	22.346745	16.462307
4155	AT1G51405	AT1G51405	6.294032	1.932639	4.275053	5.285585	3.738431	5.297331
4156	AT1G51420	SPP1	52.013103	76.055862	76.307625	61.043999	54.194592	65.577629
4157	AT1G51430	AT1G51430	16.223166	12.048018	15.963569	12.50306	12.022963	12.079361
4158	AT1G51440	AT1G51440	1.551415	2.802519	1.289647	0.693054	1.848876	1.121626
4159	AT1G51450	TRO	9.053051	8.580235	6.647971	9.621439	10.60488	8.66147
4160	AT1G51460	ABCG13	0.371471	0.286613	0.465718	0.599988	0.0	0.0
4161	AT1G51470	TGG5	20.146076	25.515467	30.211287	9.904097	13.409517	10.586337
4162	AT1G51480	AT1G51480	0.0	0.35319	0.810263	0.579733	1.22626	1.351117
4163	AT1G51490	TGG6	0.0	0.0	0.0	0.0	0.0	0.0
4164	AT1G51500	ABCG12	1.530797	4.151162	3.018897	3.61906	2.470308	2.855415
4165	AT1G51510	Y14	103.840904	117.073051	100.831062	173.974838	147.575943	144.844727
4166	AT1G51520	AT1G51520	1.815466	2.734028	2.576316	2.71879	2.682638	1.798237
4167	AT1G51538	AT1G51538	1.472458	0.642733	0.381485	0.908676	0.987423	1.328986
4168	AT1G51540	AT1G51540	19.053419	14.110897	18.873615	24.070547	16.087973	19.136908
4169	AT1G51550	AT1G51550	6.37055	9.238704	10.005194	2.657099	6.486767	6.312378
4170	AT1G51560	AT1G51560	8.798375	11.378094	13.10076	16.278986	9.763797	11.816673
4171	AT1G51570	AT1G51570	43.327229	38.857632	37.353153	46.089767	41.593193	36.372482
4172	AT1G51580	AT1G51580	9.163023	9.974136	11.760918	10.112335	9.543706	8.767896
4173	AT1G51590	MNS1	50.061825	47.749504	49.796318	61.746685	50.927029	51.933292
4174	AT1G51600	GATA28	12.897324	12.198116	20.005352	18.112997	12.769488	15.59971
4175	AT1G51610	MTPC4	9.625705	8.062217	9.223598	11.62296	14.957391	12.05958
4176	AT1G51620	AT1G51620	1.87336	3.097676	5.109296	4.211677	1.857437	2.901228
4177	AT1G51630	AT1G51630	33.369381	30.669216	28.244972	66.097588	52.741135	50.168438
4178	AT1G51645	AT1G51645	10.137129	10.208674	5.112648	5.664876	6.973591	7.176538
4179	AT1G51640	ATEXO70G2	2.750634	5.081818	4.258455	3.113089	4.374459	6.960808
4180	AT1G51650	AT1G51650	521.749817	467.986816	587.143555	665.437256	588.543396	648.689453
4181	AT1G51660	MKK4	11.392446	10.265674	9.019624	16.103947	12.040771	12.273518
4182	AT1G51670	AT1G51670	0.0	0.0	0.559974	0.112365	0.0	0.0
4183	AT1G51680	4CL1	145.442535	145.994141	118.032722	227.718719	164.909012	204.966141
4184	AT1G51690	PP2AB1	45.488102	41.281525	43.68964	40.375637	34.575134	37.210747
4185	AT1G51700	DOF1.7	7.960624	11.603691	10.319134	7.812556	6.606237	8.376517
4186	AT1G51710	UBP6	79.611259	77.331192	80.609116	97.058937	86.861694	92.706039
4187	AT1G51720	AT1G51720	19.299473	19.622786	22.834415	18.530733	18.369823	17.248987
4188	AT1G51730	AT1G51730	74.369286	63.383705	69.064407	65.126518	56.246155	53.599369
4189	AT1G51740	SYP81	18.181757	17.343781	20.132795	17.692312	16.417702	17.551113
4190	AT1G51745	AT1G51745	10.089025	8.082143	5.467116	7.443158	6.54227	6.560215
4191	AT1G51760	ILL4	66.25975	63.746265	72.021065	60.895409	59.878464	56.771534
4192	AT1G51770	AT1G51770	0.750633	0.0	0.998025	1.351672	0.805668	0.0
4193	AT1G51780	ILL5	0.027622	0.0	0.150318	0.0	0.0	0.0
4194	AT1G51790	AT1G51790	16.846388	15.571933	17.566547	15.17318	21.798058	18.546337
4195	AT1G51800	AT1G51800	16.828674	17.616825	19.382591	25.711481	18.963335	23.971447
4196	AT1G51802	AT1G51802	0.0	0.0	0.0	0.0	0.0	0.0
4197	AT1G51805	AT1G51805	0.0	0.0	0.0	0.198547	0.0	0.122343
4198	AT1G51810	AT1G51810	0.0	0.0	0.0	0.138704	0.0	0.307861
4199	AT1G51820	AT1G51820	0.0	0.0	0.0	0.356285	0.0	0.518533
4200	AT1G51823	AT1G51823	0.0	0.0	0.0	0.0	0.0	0.0
4201	AT1G51830	AT1G51830	12.968425	14.335229	15.570377	22.379704	16.582855	29.537426
4202	AT1G51840	AT1G51840	7.124111	8.723138	6.765141	17.835024	11.604719	18.576965
4203	AT1G51850	AT1G51850	23.853319	18.938177	26.909554	24.837463	20.937344	25.727041
4204	AT1G51860	AT1G51860	12.476974	18.779928	15.722717	22.632545	15.999965	19.244389
4205	AT1G51870	AT1G51870	0.0	0.011133	0.0	0.036011	0.0	0.048031
4206	AT1G51880	RHS6	1.509106	1.64766	2.411367	1.073051	1.254593	2.57287
4207	AT1G51890	AT1G51890	11.335306	10.323689	13.620328	13.850593	13.732929	14.349689
4208	AT1G51900	AT1G51900	0.0	0.0	0.0	0.0	0.0	0.0
4209	AT1G51910	AT1G51910	0.0	0.0	0.0	0.0	0.0	0.0
4210	AT1G51913	AT1G51913	0.0	0.663622	1.012473	2.989404	0.0	1.308103
4211	AT1G51915	AT1G51915	0.0	0.0	0.530516	0.372967	0.0	1.160529
4212	AT1G51920	AT1G51920	0.934623	0.0	4.504521	0.0	0.0	0.584476
4213	AT1G51940	LYK3	6.293586	4.446369	5.641264	5.913828	7.858624	7.665276
4214	AT1G51950	IAA18	23.162914	28.090887	23.270317	21.582132	18.64921	25.12845
4215	AT1G51965	ABO5	3.102998	2.081362	5.273737	3.398133	3.281741	3.295179
4216	AT1G51980	AT1G51980	202.578873	197.176956	204.019928	259.049805	195.915924	237.175369
4217	AT1G51990	AT1G51990	0.69797	2.841679	2.600943	3.934457	3.702142	6.111856
4218	AT1G52050	JAL8	49.997402	41.281536	85.583549	52.289909	52.736603	44.903786
4219	AT1G52060	JAL9	39.880249	32.371719	72.328743	47.833817	40.057236	33.245266
4220	AT1G52070	JAL10	41.581959	52.044491	101.882538	73.513496	47.632481	53.393284
4221	AT1G52080	AR791	4.678729	7.121179	4.882149	6.732616	6.270887	7.414348
4222	AT1G52100	AT1G52100	1.029178	1.364314	0.138256	0.47653	0.435745	1.41583
4223	AT1G52110	AT1G52110	0.0	0.0	0.0	0.0	0.0	0.0
4224	AT1G52120	JAL12	0.0	0.0	0.0	0.0	0.0	0.0
4225	AT1G52130	JAL13	1.001073	0.0	0.0	0.0	0.0	0.0
4226	AT1G52140	AT1G52140	39.03196	41.229465	40.712215	45.447735	40.511688	47.025219
4227	AT1G52150	ATHB-15	31.928637	30.787611	24.602455	30.939268	33.831665	29.068798
4228	AT1G52155	AT1G52155	10.297575	11.810963	11.75153	12.24415	12.250048	15.184901
4229	AT1G52160	TRZ3	5.425127	6.440122	5.340406	11.359956	7.239627	9.546856
4230	AT1G52170	AT1G52170	0.0	0.0	0.0	0.0	0.0	0.0
4231	AT1G52180	AT1G52180	0.0	0.0	0.0	0.0	0.0	0.0
4232	AT1G52185	MIR406	0.0	0.0	0.0	0.0	0.0	0.0
4233	AT1G52190	NPF1.2	4.518406	2.662529	2.69903	3.534493	2.541619	1.54267
4234	AT1G52191	AT1G52191	0.0	0.0	0.0	0.0	0.0	0.0
4235	AT1G52200	PCR8	304.910522	308.774719	401.042053	115.354889	242.96286	176.986618
4236	AT1G52210	AT1G52210	0.00335	0.0	0.0	0.0	0.0	0.052909
4237	AT1G52211	AT1G52211	0.812978	0.0	0.0	0.0	0.0	0.0
4238	AT1G52220	CURT1C	6.628674	7.844796	7.108864	8.575529	6.326219	8.024555
4239	AT1G52230	PSAH2	9.10247	9.175153	10.927302	8.230134	7.16125	16.646408
4240	AT1G52240	ATROPGEF11	36.224106	39.828281	37.24794	7.061776	9.449611	8.102932
4241	AT1G52260	PDIL1-5	4.964547	5.24197	3.782732	4.593208	4.37048	3.842885
