gene_name	Ensembl_ID	baseMean	log2FoldChange_condition_stage_sham_vs_sbs	lfcSE_condition_stage_sham_vs_sbs	stat_condition_stage_sham_vs_sbs	pvalue_condition_stage_sham_vs_sbs	padj_condition_stage_sham_vs_sbs	contrast_vector	outcome
NA	cbarpb	4.18887959938562	-2.40023896607486	0.824515900220572	-2.91108875575687	0.00360171690139749	0.012383348667101	1	DE
NA	cbfa2t3	1.88585792304599	-0.567026448987213	1.43811033725787	-0.394285775087603	0.693370064279678	0.793350039636338	0	not_DE
NA	cbfa2t3_1	1.84407230634847	-0.526724918206079	0.885858875876798	-0.594592358387494	0.552115989288826	0.68072963890829	0	not_DE
NA	cbfb	571.649954388052	-2.47221627311185	0.605461756604349	-4.0831914586595	4.44213954532914e-05	0.000267003185735283	1	DE
NA	cbfb_1	2.13897041645602	-0.473212761993027	1.11313551719118	-0.42511693741217	0.670751431386787	0.7748438248914	0	not_DE
NA	cbl	449.939964554806	-1.3903292577854	0.487847212865092	-2.84992764357532	0.00437291759003229	0.0146004327240754	1	DE
NA	cblb	40.1569600648816	0.247658272201238	0.330468119912508	0.749416531515373	0.453606190035814	0.592754384286837	0	not_DE
NA	cblb_2	23.5842544621706	-0.19958145774456	0.441589781118564	-0.451961223466296	0.65129691744874	0.760688105605112	0	not_DE
NA	cblc	28.7420751726255	0.311979760631821	0.296254301862478	1.05308094657354	0.29230389453063	0.430093618507826	0	not_DE
NA	cbll1	318.318301253921	-1.70368825908996	0.564560259156824	-3.01772615315578	0.00254678932212801	0.00919930690503433	1	DE
NA	cbln1	0.498981732352025	0.69526944332553	1.66879075067181	0.416630690843433	0.676948557142622	NA	0	not_DE
