gene_name	Ensembl_ID	baseMean	log2FoldChange_condition_stage_sham_vs_sbs	lfcSE_condition_stage_sham_vs_sbs	stat_condition_stage_sham_vs_sbs	pvalue_condition_stage_sham_vs_sbs	padj_condition_stage_sham_vs_sbs	contrast_vector	outcome
abca1a	abca1a	1058.13644937602	-1.51409430645122	0.440164743794932	-3.43983548840664	0.000582067879098324	0.00238200231185192	1	DE
abca1b	abca1b	1241.02043534467	0.625415083193398	0.667383664489053	0.937114760925733	0.348699529356271	0.484065028232454	0	not_DE
abca2	abca2	512.783846120629	-1.30953339584206	0.205135520600698	-6.38374764159496	1.72805780176125e-10	2.58695893468413e-09	1	DE
abca3b	abca3b	1147.39103800007	-0.747249288692321	0.265927925607316	-2.80996923127115	0.00495462364159489	0.0152072096444538	1	DE
abca4a	abca4a	0.201921045697814	-0.828106770881382	3.10340574229779	-0.266838061035566	0.789593847924057	NA	0	not_DE
abca4b	abca4b	1.21434188601447	-0.995591217234725	1.32793868960257	-0.749726794640411	0.453419266331653	0.58629932887216	0	not_DE
abca5	abca5	401.406636434894	0.877078655896521	0.334322344344573	2.62345209865049	0.00870436840317222	0.0246899463589361	1	DE
abcb10	abcb10	268.094573325889	0.181457817004432	0.193442359949288	0.938045922578705	0.348220810689542	0.483560140360236	0	not_DE
abcb11a	abcb11a	782.890594368228	1.92655406454201	0.414967054236825	4.64266751991956	3.43939573958872e-06	2.43499179149945e-05	1	DE
abcb11b	abcb11b	101.169000064307	-9.94826697958997	1.12249977122998	-8.86260045174814	7.81693248559648e-19	3.01041407555987e-17	1	DE
abcb3l1	abcb3l1	1139.35051796135	-0.916096430717627	0.695940150571031	-1.3163436970348	0.188058710656002	0.303893720454685	0	not_DE
abcb4	abcb4	19730.2457504249	2.73062127160581	0.153638318296601	17.773048428806	1.14306777588881e-70	4.50529447606177e-68	1	DE
abcb5	abcb5	2.37854324722588	-4.53557769039308	1.82773454932402	-2.48152976703894	0.0130819783338863	0.0348287294873949	1	DE
abcb6a	abcb6a	445.375359883055	1.17310634056296	0.3046920795383	3.85013730038722	0.000118051628789758	0.000581498210549041	1	DE
abcb6b	abcb6b	90.1886084942385	-1.64534393190424	0.459869105970786	-3.57785272057123	0.000346428552598987	0.00150562719491893	1	DE
abcb7	abcb7	708.371202733542	-0.237393195980072	0.138224183434476	-1.71745052190962	0.0858968873804097	0.164334393945456	0	not_DE
abcb8	abcb8	275.031866041654	0.602585613794935	0.222951119653372	2.70277007234496	0.00687642955559064	0.0201575744387015	1	DE
abcb9	abcb9	411.723244570249	-0.415843301820211	0.274261327754912	-1.51623017807243	0.129461159736068	0.226756366390096	0	not_DE
abcc1	abcc1	476.945742726827	0.131530732811156	0.192565969835436	0.683042455131404	0.494580015843621	0.623945031240577	0	not_DE
abcc10	abcc10	178.165094334213	-0.201020840477424	0.212755270174817	-0.944845409997361	0.344737804784374	0.480203828244841	0	not_DE
abcc12	abcc12	1582.32100766047	1.50901348545109	0.260754157025266	5.78711190136414	7.16068795880071e-09	8.3085719301172e-08	1	DE
abcc13	abcc13	1.13873274804969	-0.538504357889591	1.22250636279235	-0.44049206963601	0.659580754754471	0.762833216361385	0	not_DE
abcc13	abcc13_2	0.539579321235396	-1.49501332105797	2.83581091603877	-0.527190763179052	0.598061122392988	NA	0	not_DE
abcc2	abcc2	10631.1696805845	1.97019613198705	0.295586920116125	6.66536980463489	2.63999754754551e-11	4.44255758084293e-10	1	DE
abcc3	abcc3	762.16005271745	-1.5991400656107	0.353246499989834	-4.52698063719447	5.98324199617979e-06	4.03938125196364e-05	1	DE
abcc4	abcc4	1797.5725944474	0.835113126263599	0.49396114498846	1.69064537714421	0.090904552540595	0.171881218637022	0	not_DE
