gene_name	Ensembl_ID	baseMean	log2FoldChange_condition_stage_sham_vs_sbs	lfcSE_condition_stage_sham_vs_sbs	stat_condition_stage_sham_vs_sbs	pvalue_condition_stage_sham_vs_sbs	padj_condition_stage_sham_vs_sbs	contrast_vector	outcome
NA	nt5dc2	275.607675347937	-0.0779760091714478	0.179928187748824	-0.433372948102498	0.664743850074143	0.76808299430442	0	not_DE
NA	nt5dc3	45.3386821816077	-0.0297813488979255	0.379856038222625	-0.0784016730055806	0.937508542763364	0.960343758617262	0	not_DE
NA	nt5e	1431.03024556668	0.490280942857687	0.262289379486325	1.86923673317565	0.0615898858129127	0.1278396515495	0	not_DE
NA	ntan1	306.555196142623	0.120864879042751	0.118327084336464	1.02144728504482	0.307042572318744	0.442642320999316	0	not_DE
NA	ntd5	28.6629565676123	-1.28558253229496	0.924895700338082	-1.38997568247429	0.164536261778924	0.276399051539248	0	not_DE
NA	ntd5_1	17.5145145507963	-1.90285192141806	0.812188892099481	-2.34286868477018	0.0191361168902228	0.0489932847996579	1	DE
NA	ntf3	11.0453065711439	1.6975537274244	0.417584334511821	4.06517579115828	4.79962716958649e-05	0.000272334319450678	1	DE
NA	nthl1	116.604789479892	-0.116482983637648	0.286365651148139	-0.406763112721891	0.684181981487715	0.783381411878127	0	not_DE
NA	ntm	4.56118403319257	-0.750510648790792	0.948324926798613	-0.791406645108856	0.428706733493442	0.565423622894801	0	not_DE
NA	ntmt1	195.856091921279	-0.332885829737573	0.236274711612392	-1.40889317974778	0.158866756564537	0.268917400777129	0	not_DE
NA	ntn1a	48.5967142987944	0.997722167017297	0.216305089640876	4.61256907395837	3.9772231071622e-06	2.9280162862921e-05	1	DE
NA	ntn1a_1	38.634496409399	1.44379206903304	0.2964242801397	4.87069435861531	1.11206749897251e-06	9.15561586973946e-06	1	DE
NA	ntn1b	1.49942474260455	-0.096460664146534	0.969811699340107	-0.0994632919072528	0.920770432149464	0.950228948787281	0	not_DE
NA	ntn2	6.70154102723631	-2.18476127614315	0.780724705121944	-2.79837599836412	0.00513602860383487	0.0162725203482288	1	DE
NA	ntn4	29.8315980956617	0.239473351034838	0.400494803943147	0.597943715316798	0.549877489560757	0.674796406047884	0	not_DE
NA	ntn4_1	9.4354088070745	0.149166615402617	0.519709396203991	0.287019277488812	0.774097559664306	0.85105040809319	0	not_DE
NA	ntn5	33.0708588008242	-1.1522235657902	0.444405192533918	-2.59273200481846	0.00952169350957706	0.02742482424285	1	DE
NA	ntn5_1	35.0703701520215	0.668353606020249	0.3176125794806	2.10430458111334	0.0353518867085758	0.0815247781411012	0	not_DE
NA	ntng1a	0.844452146983627	1.14902677482001	1.26180499945804	0.910621510703736	0.362494832595156	0.5006179333192	0	not_DE
NA	ntng2a	17.4626195314047	-0.348750100301994	0.400875584304828	-0.869970918550137	0.384316297096875	0.522396028970144	0	not_DE
NA	ntng2b	19.2227113225023	-1.88478084614187	0.443122959515592	-4.25340372388344	2.1054548310928e-05	0.000130854070573663	1	DE
NA	ntpcr	79.2388389043733	0.101244954608156	0.196151011673676	0.516158207619093	0.605743916675211	0.722067378306346	0	not_DE
NA	ntrk1	10.7055627842483	1.38645166238693	0.71997776668948	1.92568677330407	0.0541434964129387	0.115310938500493	0	not_DE
NA	ntrk2a	16.9414120852367	-0.117192613818004	0.453348430286235	-0.25850450997263	0.796017568730192	0.867679114276105	0	not_DE
NA	ntrk2b	3.56323977927274	0.981618585506691	0.610279118926661	1.60847480286255	0.107731230383791	0.199190835283114	0	not_DE
NA	ntrk3a	0.209517093218594	1.08125755756497	3.10063836237442	0.34872095071963	0.727298814068688	NA	0	not_DE
NA	ntrk3b	2.94917130938949	1.07001550448152	0.71809345321972	1.49007834521243	0.136203637291647	0.238727374177584	0	not_DE
NA	ntsr1	0.407852621834361	2.21718814432034	2.00430627606319	1.10621224450551	0.268634664286033	NA	0	not_DE
NA	ntsr1_1	0.0606324013544752	0.785752970687842	3.11653965008542	0.252123527665148	0.800945584811601	NA	0	not_DE
NA	nuak1a	145.999871086514	-1.45893788098619	0.708859612390413	-2.05814784124371	0.0395759437402616	0.0895683221521562	0	not_DE
NA	nuak1b	3264.72946226894	1.53178673339303	0.366936679269886	4.17452606929597	2.98607026422511e-05	0.00017825756540832	1	DE
NA	nuak2	319.407766656417	0.0686230892152035	0.318114744542655	0.21571804008601	0.829207538323772	0.890148561203571	0	not_DE
NA	nub1	567.201650836939	-1.14595778679357	0.153845850150385	-7.44874031813918	9.42356491574914e-14	2.43430629465958e-12	1	DE
NA	nubp1	298.566929857729	-0.472873805359163	0.127635768982167	-3.70486901226905	0.00021150000005736	0.00101050906488351	1	DE
NA	nubp2	422.828850862762	-0.461969808139806	0.146083987404424	-3.16235760228034	0.00156497253522365	0.00585427423978568	1	DE
